,0
0,0.07366527505818407
1,0.06991519747779121
2,0.07130229741478317
3,0.07226976864728289
4,0.07049522170444512
5,0.0754145225920419
6,0.07550893116382451
7,0.0722019821356009
8,0.06851911394043148
9,0.07123094230093706
10,0.07145850221890439
11,0.0690877248808314
12,0.0663576974842004
13,0.07402906701889331
14,0.06882550986479412
15,0.07336562608707524
16,0.06956208100482424
17,0.0681130291128955
18,0.07408539328840973
19,0.068168672539895
20,0.06629878173743223
21,0.0687385210303296
22,0.07195866398284585
23,0.07470070190822531
24,0.06853894827996672
25,0.07033432916307503
26,0.0703875316699081
27,0.07447434197452071
28,0.07433844955168804
29,0.06739085113374954
30,0.07159893064992101
31,0.07362130724042319
32,0.06677636997998908
33,0.07096339831112437
34,0.07252453098390803
35,0.06986244031490667
36,0.06861262793361751
37,0.06894753320533165
38,0.07245003765889631
39,0.06678583592014051
40,0.07368288957681018
41,0.06908211183244098
42,0.06850682151512771
43,0.07155309143152268
44,0.07097943336949061
45,0.06867093516933889
46,0.0717838321285177
47,0.07383092355318373
48,0.06727197523858089
49,0.06816590325638437
50,0.06727780630674453
51,0.07120823128948867
52,0.07354440739945219
53,0.06992968338201129
54,0.07318077396443945
55,0.0709320681487844
56,0.07164108536567773
57,0.07365388673111202
58,0.07007882230822414
59,0.07082132640974603
60,0.07252570152662091
61,0.06664083431041877
62,0.06947471831516905
63,0.0673615322893473
64,0.07338453844968723
65,0.07184198875935972
66,0.07149421508571631
67,0.07187455676776981
68,0.07694447068047107
69,0.07243893689468262
70,0.07306305090607934
71,0.07245689269345586
72,0.06980393573900993
73,0.07335420446292225
74,0.07262442809034676
75,0.07270821977379355
76,0.0693856905053271
77,0.07080935427533255
78,0.07124644882344165
79,0.07385090139016579
80,0.0695188898748205
81,0.06933513274952556
82,0.06999680389107299
83,0.06879091915239882
84,0.0723788230242312
85,0.07351093768528112
86,0.06871170762386565
87,0.07527182273240017
88,0.07100985733009263
89,0.06840119133138041
90,0.0720088833427195
91,0.07295979882667733
92,0.06613047812808603
93,0.06769850120995224
94,0.06924700300072731
95,0.06978151068868862
96,0.07005587023024272
97,0.07006849279900464
98,0.06897166153882962
99,0.07157989111569485
