,0,1,2,3,4,5,6,7,8,9
0,12.477936359781229,21.102636140379406,46.03500757630861,45.72513945136595,-32.950171634356394,18.046287037484877,-13.530659406674673,-34.31429003495029,-5.735230259526514,17.027265445801774
1,202.35478235666181,203.4241866531486,209.16224593319805,198.857341337095,198.29572817205076,197.75589351591347,197.66841932663743,194.13876896146763,198.09842981026205,197.38682356615527
2,211.43158973831925,220.68684206779182,213.7208981529842,215.89661252718344,220.4753381401742,224.03965253640524,221.8154019835542,221.9387620641245,216.0075966913191,219.94710858785146
3,223.24363455221945,214.21797331218167,224.3570275489377,221.89562183697282,214.4933240783771,219.2473854156325,226.21004610283597,220.5321308347415,220.73547433274217,219.2714271575184
4,214.2539411973128,210.78954976676454,211.46372910369013,215.93454770597015,212.39617540066112,213.74963065733112,216.47050845900478,221.31362682515294,219.11136856304893,220.8470287059181
5,214.27860668954816,214.66840654251035,212.7186101591392,220.00751188324202,210.4131059232365,215.90855391358627,217.34820544974434,220.90740317561654,209.3978897250936,212.35981317633195
6,219.27104978473557,219.19586835377092,213.99166154029717,220.39451461280711,208.4729140788957,220.15187058787012,214.2729719734628,217.72602401403554,214.51295821368467,209.20690743203807
7,217.69618873608096,211.30902138504808,209.47566073371755,215.6356497683874,215.793409316438,219.02039322223976,213.36645599508154,212.60050316487192,216.4546114403779,218.92237957635166
8,211.45952834931205,223.0307445987071,218.7798732364257,219.9333995116702,223.00338630309253,221.35146232943723,211.06961123506613,219.3924947282577,217.7471919618001,218.4094132496237
9,220.12507997439457,225.1529277787343,224.2888854270778,220.98145912709123,212.3563731992412,213.6245004305538,211.4581700791884,224.9186866639596,212.39195226831436,221.39415244681575
10,211.86639526735652,221.71810400029148,221.33823039720883,211.54910293157204,222.14840847747917,214.58711316575642,215.17450211306902,215.48628552886893,220.70499323635516,219.36219575800823
11,217.3998146068157,222.54279261167744,221.9551114546816,220.74554486082397,218.5170868312831,216.74207492276565,209.91567291139785,220.84475337349895,210.76175863959554,221.59256908841684
12,213.22215562613124,211.78462743897026,215.26405615986303,218.9863728012507,219.8116603524188,214.34979120829448,214.52101041520928,214.23045364382313,207.36092534725424,220.68235768135418
13,221.74554376809658,212.3926866938642,215.3052844578989,212.42625763334,212.447826451666,219.6200891126661,211.88573611508366,209.7199714413838,216.70813304245993,210.41751803210272
14,211.95919107813307,220.16911464195994,219.19188757968652,210.53635133001364,219.35216270598573,221.20830647007764,215.84525655881734,212.47630526577504,215.37778712234942,214.01959215475503
15,221.68656827277428,217.3451020758397,218.12645404165642,222.146676433511,225.41864081945658,213.42173486177884,220.15230134444215,219.0681463280306,212.73249955152448,224.36317732645404
16,217.79124957177015,214.74456566834397,218.14444445688764,218.71746685996538,221.84433319521023,220.91226155386286,224.7536551711524,213.32702946256077,212.7610643370114,223.63654174125435
17,219.59626433645946,222.37266304683087,217.31630788500829,214.56792370501302,212.62528629301787,213.0112591907544,222.0414530086432,212.0316720874567,217.68299504664887,222.70595927748383
18,212.52468839122946,210.68949641427693,213.25502347342913,215.61217445667944,214.1443161480044,209.75143497308997,222.2005106056024,211.35618017587387,220.67665164908453,219.2697699754554
19,218.81781632857133,211.5567626108442,211.30119119357482,216.93187880639695,222.08897288896765,213.44084782757162,212.4847847272031,221.71099713226315,220.17672766072263,219.14267315378984
20,217.24866842332204,214.7589160524103,212.08495360600006,221.54219642092573,223.57661536854124,217.08740624759687,221.64533637228425,214.86267428509586,219.84651560090603,212.72324274577775
21,224.24085857901966,215.93130050759277,214.11613860860928,220.3355288088223,218.50103448966746,214.76404680246827,223.97285599599675,216.17353331542276,214.86382207993756,217.6137157755553
22,215.76789963754743,225.56989033002083,224.82023822188523,214.25569509169446,215.46805896167345,220.83776903822928,220.69591858322786,226.1549383498866,219.10516589003203,226.07843037053658
23,211.17714832520917,220.89051527725496,215.39214932512547,216.0205710248198,216.1537532344925,218.35900651248613,217.26722311445351,224.6421218954157,212.9375951518143,221.28663508247166
24,213.23363337801766,211.48361988394544,210.3448681280566,210.41833215305672,212.42824757461767,211.1064245812296,212.67735324747136,219.70912205301119,214.99985617626413,217.61478450008542
25,219.409736044717,214.08729905201372,212.84571446213604,216.97645834843158,214.507205111265,211.28926315452065,220.4940959964073,213.4548451902166,216.09999525580082,210.79003058533044
26,223.90511150077066,216.4577087738473,212.84590127601348,213.2991143327271,213.22363200557845,215.14184767614785,218.02677818976608,221.00978497835806,217.77498452775626,212.08471510744596
27,215.78839041258203,214.95548520156936,224.07163869174315,216.3047514009449,220.0879690726342,225.4364672221786,221.5288958508546,216.20821174106726,213.1775117872483,223.63100570069992
28,226.3109295060882,215.06000423325872,215.32833530544303,218.02357358300824,221.64373698338358,224.29477246423,221.02065937584268,214.68693840460162,214.33594520739464,215.5561394371986
29,214.024271783507,214.35206752343734,212.78574874112616,224.42441308381748,213.62832882965537,214.03939244672375,216.34351920579763,215.444772071882,219.91374706842203,220.201688552107
30,216.07231174995877,212.10215918611337,220.36214838896862,213.6382590046429,210.91638142700586,212.67086801419433,220.20707627303008,213.53620084133286,217.43726031262437,218.26788693500555
31,214.29316520651474,214.42116897313224,217.32822800085137,218.91504519919266,209.72818404036383,216.66499783876168,217.9557026025899,221.83156825850588,211.72401846427942,218.583109787183
32,221.15165688839332,211.87545659781688,215.20863230547874,215.6210354574608,218.9957674154769,212.03786968579112,221.56245323747333,223.52764131566215,222.93985102952314,216.49981047567778
33,226.0733847367682,217.02466306330695,216.87347119726135,216.78889871575944,225.73005294420204,219.4593952385019,212.9378569200693,225.86979125255021,216.42771844023096,223.3791590041519
34,222.23151333288718,221.7717100261464,226.15044744160573,227.48273764023952,227.4975030275112,219.52190729372236,216.88834623564833,222.23604774689068,217.3752818201795,219.82565353424926
35,227.01889117045997,217.7052716256947,218.38476936585317,216.6286522349096,226.50505179127325,214.94740381230497,218.90683522620233,216.28390157057956,217.21534270871868,214.29917298990847
36,212.2999969062837,218.04490084400229,211.39146537861077,222.51949936074945,218.4539566855221,212.94442352415362,217.93966503948695,212.59350442216103,211.8962584041488,218.45527582619889
37,216.31890796731295,211.69328553846748,221.1849653146982,215.38267177703406,221.12027712445487,213.8981810190407,220.21286331663052,222.73299137484312,219.60031017747843,212.82916082953835
38,220.9262652534416,220.6716814051162,218.86677453415237,213.7004458256363,211.8012280742423,217.40855128353616,221.3303145292744,218.1708352034357,224.43992819648446,224.1141519703947
39,217.13262752879137,223.46986357969647,219.4652618667917,216.43850198344188,220.4227294501464,215.65631545984195,221.33794608852617,217.96419233624687,214.72165827170252,222.50537237140335
40,215.68531306732413,225.72144925226738,221.5913273805129,216.19908802352873,223.85802646520457,224.08534460728606,222.26619831360426,222.4019703465279,213.7683967790067,223.96543008098953
41,216.2613240960004,217.6472187390085,218.25555863400336,214.36714707020357,223.9266053891248,222.96402214216147,213.67071714542328,221.58573924917886,226.2569130486238,224.138386120515
42,213.28101692100972,219.84551275864305,216.2281420399542,215.74268345833315,226.5635094857924,223.12427002980957,213.4800133922029,225.48945961766395,225.30805105349853,221.3599799783088
43,216.52434454221967,215.16725869465787,214.160550095466,222.86240502926108,212.787012064152,222.4116433817376,214.01067981321353,216.39119525260287,216.27658073411666,221.75817199769477
44,224.05551651682802,215.23285728541669,223.8761526013812,219.82026487287803,221.24644609781646,217.8070431808544,218.4280017386424,220.22562314321138,223.52297227243605,218.28792767018234
45,227.27962620456023,214.09831661574083,224.68865700624295,220.3737344420619,224.80942361370347,224.39582929322532,220.36238396883016,214.5809152432633,213.74707946774117,224.5002639287353
46,228.6925364024458,216.2331169599909,217.8156363935307,227.83759686484845,222.36725540520004,219.1605297226036,219.2889522381459,219.66498646917495,224.49171152304527,227.13426122477404
47,219.3181753886048,226.17169963187152,224.0390257229994,217.43248727149626,217.86150181163293,224.82599437497188,219.95625947228035,215.08866579977027,224.8037623377202,220.46488075387228
48,217.96762369911588,227.679257982809,221.52251138915074,226.26335258750768,223.78531173449156,225.19542508327166,218.81894381301902,224.86707054339118,215.04315465157438,225.41900526861957
49,214.57159405046409,215.64266667630588,219.37214090470042,224.99815921359394,222.33980771823545,215.18677542319492,214.79602399336005,217.53481217196747,224.83608714955,225.34536922934626
50,221.84861736608534,224.08687712054308,224.27122709729147,226.04186700420271,224.72265672736273,224.96524413012128,213.70837200972323,218.5943117413913,216.65097641660978,226.29576975640487
51,220.04279655846358,214.10857394579125,218.99945975959338,225.29317323509667,221.7409270620511,226.12534131932438,215.80449723165592,217.4262832901624,224.50532819656,219.64731564264625
