,0
0,79.64238749545017
1,33.23111494707743
2,32.47058933196661
3,34.06490834108561
4,35.59762486769594
5,36.877325024285255
6,37.28778577375027
7,36.5601413446184
8,35.334834860246644
9,34.62070288483682
10,34.81604658408473
11,35.492340900864676
12,35.805765554149914
13,35.17815117894385
14,33.91256048470362
15,32.93952824679627
16,32.84054735238671
17,33.39238428030154
18,33.84014755907238
19,33.482646964394206
20,32.34345768894592
21,31.223089473697556
22,30.852021940882807
23,31.229802503584864
24,31.737048498646573
25,31.62565893227925
26,30.675055385803873
27,29.488722446808097
28,28.871282991805344
29,29.03479200129118
30,29.523765947893878
31,29.608425345423797
32,28.880692740518484
33,27.709724116041983
34,26.891148973073456
35,26.820831430416263
36,27.223051401045865
37,27.438420739761057
38,26.93895348379148
39,25.855675499205503
40,24.89659521171332
41,24.594243982245686
42,24.855938634394292
43,25.130268809043386
44,24.837196585800754
45,23.89614743729507
46,22.865960038585584
47,22.353757744605332
48,22.439398436097235
49,22.703012618503763
50,22.57237914945739
51,21.803991561851007
52,20.772486726939476
53,20.090363179601894
54,19.984462916698348
55,20.176999661912433
56,20.150420065844756
57,19.558346427331074
58,18.586612034384757
59,17.787672737035678
60,17.4949601747997
61,17.570856223534662
62,17.584293002971933
63,17.146795747882635
64,16.278893475443624
65,15.422863417419933
66,14.966839639590233
67,14.898864725429945
68,14.891222502277188
69,14.566239657215604
70,13.823232926014427
71,12.968308463491553
72,12.38805936166058
73,12.168926056190202
74,12.089453740911935
75,11.822299336554622
76,11.199863849721652
77,10.393949099756412
78,9.739044237204709
79,9.381175276059267
80,9.195049139485661
81,8.927370935278532
82,8.397508544514054
83,7.670297867930174
84,6.9937808230984615
85,6.5272492631488745
86,6.219066130645857
87,5.897687102539379
88,5.4142244769583385
89,4.77174048235544
90,4.121648383396149
91,3.5901966824959146
92,3.1653489765374445
93,2.749894009640016
94,2.2567471729560538
95,1.679650246510903
96,1.0901209219210983
97,0.545188808281523
98,0.029270971313167138
99,-0.49641099038747427
100,2.3979610826666686
101,2.8907108423397148
102,2.6860236330176406
103,2.2520221282074573
104,1.7585502094991767
105,1.210200637378378
106,0.5626145699704779
107,-0.1865262354096302
108,-0.9810671409924794
109,-1.7802393094144975
110,-2.6206689232983393
111,-3.5638903585340813
112,-4.60297119273568
113,-5.635266654667404
114,-6.555601571905186
115,-7.409860174952527
116,-8.389731294621726
117,-9.636960177064779
118,-11.09259485095852
119,-12.507277128733463
120,-17.019700867636985
121,-18.702898885828873
122,-19.8575781579723
123,-21.32886519040379
124,-23.15739374867327
125,-24.856192332783465
126,-25.867840267650337
127,-26.19468764653658
128,-26.537748720139163
129,-27.585543978438807
130,-29.378458620284093
131,-31.3136939854936
132,-32.57297693243228
133,-32.881073409493425
134,-32.935662271091644
135,-33.71910247718439
136,-35.52819825896739
137,-37.790737319925796
138,-39.47909830394492
139,-39.96512604333982
140,-39.79745273008987
141,-40.229195225555145
142,-41.92703993077778
143,-44.46200960024328
144,-46.66121862944641
145,-47.502334183216135
146,-47.21811681638866
147,-47.23099411307744
148,-48.66295588400044
149,-51.36042850952829
150,-54.09968834058665
151,-55.47187584488107
152,-55.23990285737878
153,-54.822295547733106
154,-55.83056727627883
155,-58.534525301997334
156,-61.78320295788399
157,-63.83848877762864
158,-63.88040974868595
159,-63.096402913302384
160,-63.54215506231574
161,-66.0594040371895
162,-69.72202930751988
163,-72.56479128072029
164,-73.13312868183725
165,-72.13462769096935
166,-71.92439235570444
167,-74.0382969990109
168,-77.9547903897787
169,-81.62224362113788
170,-82.97065170355354
171,-81.99784602599237
172,-81.11214671844793
173,-82.60235463493723
174,-86.55339634857724
175,-91.00229811762628
176,-93.35245718878197
177,-92.72007946097477
178,-91.2399428293583
179,-91.90892760186843
180,-95.62648755627879
181,-100.72677600684956
182,-104.23666821197023
183,-104.3062117472435
184,-102.43167925186054
185,-102.13793465040631
186,-105.32160594647786
187,-110.85676373575863
188,-115.59438418159971
189,-116.7354098225544
190,-114.79004117752639
191,-113.48571644662813
192,-115.82613919221926
193,-121.49965862688197
194,-127.42464687596863
195,-129.97036336511638
196,-128.3871606026128
197,-126.15478750231495
198,-127.36476867471602
199,-132.67476390382228
