,0,1,2,3,4
24,567.8436706841682,557.8241538996097,563.2724314498196,562.4675954719877,552.4972458847122
25,557.7327158608946,550.0928168091187,552.0192498168163,547.1849451647689,559.894088860113
26,544.0008626820919,543.793076651524,543.5352582032431,557.352661449991,559.9202233204505
27,541.7177153694805,551.4563429992613,557.6909057665521,544.0267266818149,538.9722737534931
28,551.6726500846836,535.1282607764878,551.7464429774378,537.0245351697749,554.6537628333705
29,536.6565882362748,533.2742894659693,532.7148118332001,552.5456395452471,545.9544307675765
30,533.6569843037378,534.8961033284328,546.5313579382266,533.170281003501,540.5149736100134
31,532.8831270179843,529.0205853466426,534.5617929694195,540.3474818334186,533.1743475762935
32,523.9890536331237,524.2244719646428,534.5001439078313,528.7775389160769,530.7000833572883
33,533.3981689322897,533.8847597306825,525.4635596369433,525.4260030806691,516.6280877167638
34,527.0756625047945,529.0339347231696,531.9252347402933,514.8071636082424,521.2098881114263
35,512.3833642012753,511.10044948238317,508.4342945662953,528.9093759387858,525.9443107087925
36,517.6701183555542,524.735876614013,521.2463054880095,507.48780860694137,516.4101179507243
37,508.9572269140515,520.1856485421783,515.1533308100086,523.2449631802615,519.4510326060769
38,517.1531270931721,516.0802589825088,507.12699998815174,503.0594334769469,516.9352180312164
39,496.38440399316914,505.61594934946896,502.2547645191871,514.4711341135635,504.3436114539504
40,511.6701530567275,505.6396512133191,497.85185201128513,505.6283227402589,502.3587828120376
41,507.37884635598203,507.9712392424867,493.4241661554016,502.0552728245306,506.91481001617166
42,501.46096094970676,491.6776631418531,504.17533237131954,493.34111964607087,503.4040123376592
43,496.6392660826719,498.68132173445656,484.8782858450558,487.19741552959977,485.12470102037764
44,496.01097636857406,483.9448337625078,485.5750361592968,493.7308352346755,491.89071550602966
45,486.75664188213807,477.4373054534601,487.58499373764647,486.5716775850002,481.4459907849429
46,487.2141942475423,483.37427459213757,486.8211838206889,479.61792498790913,491.7423137152542
47,480.99283820114033,485.1602029522269,470.99497267201053,481.0817415796075,483.2572742038869
48,471.6201671190035,466.7739914633305,472.9540031509295,471.1113428274743,483.9841684772523
49,470.3949965135684,477.0772332427018,465.0350704512491,474.1195329662795,464.2664970134509
50,472.16854946186345,478.366270546092,471.7246380505382,475.6268205510672,474.3285266944497
51,468.5174451134787,463.66699536173485,470.0541684425049,473.7247004091277,460.9061388623233
52,456.7465335237345,467.1294704515589,459.80471636025607,458.33213829311995,458.91080510960256
53,459.08077534215664,457.3400938825681,456.82897432410056,458.48280233707953,453.8082485097027
54,458.6922001347958,446.89418630910035,464.862794978462,460.0219105025156,463.4491224973834
55,449.2808199860845,450.2155294336782,449.3142858116165,442.93885332429187,460.97022975449505
56,454.8737818373777,453.5848979370822,441.359618910421,453.0629480729287,448.03976808714
57,448.0780867117068,449.44142095972467,440.94288283962703,436.6614134811513,441.29492834123687
58,440.59243826329765,452.2184493811834,438.81606371981576,453.9676352812485,443.471132731882
59,433.2377060121741,442.61894033141084,451.9158046818209,438.7117146229188,435.7327946558275
60,443.3255116701868,433.62062481377325,434.7237198733622,445.89640357977356,434.250166123593
61,427.69886619496737,437.54275619521513,439.17527151033613,440.8889406557504,438.5494474695143
62,426.07124707155594,432.5009900909631,432.5891594936795,423.14729479761843,431.94229973265027
63,430.89510430324657,430.2423920904121,429.11021655944876,435.768364658231,423.9480618716793
64,416.1882985312127,415.33579262794086,417.75246247039684,424.99901419230173,423.71982306513615
65,423.0314800700187,424.28517259003473,422.3631513300441,417.01438754104987,420.01438019818886
66,428.5910305464473,423.83404494580566,410.161548162282,416.4258300598773,414.6374960427146
67,405.9265572170366,409.12646895135197,411.97631551765954,423.1991131811259,407.1923676119667
68,417.3235719486071,419.5678551634752,407.08867272840456,407.91242026464255,410.9759852013823
69,409.5325337572607,410.02090899360275,403.3217491828207,412.4096231447908,406.01448704624426
70,402.5355735526548,401.5786817291648,410.600459104944,403.93352384040844,400.1991914070778
71,411.80109447549677,412.9300130574057,401.85679141764626,395.3926604793182,407.6037433130266
72,408.9341291830714,394.4825920224043,405.9275072584029,394.1224134952539,394.536716938542
73,385.8133918343763,400.82060874085744,404.2719448486006,398.0939234207687,403.51932940083276
74,391.81918166557523,391.7234710311454,397.7526198911866,390.91573769589206,386.1638633938899
75,386.33007428885196,388.96313542366846,380.6328420034075,398.8747954839435,389.6754577731989
76,398.36359131819916,387.57145203522157,395.1652599840228,395.1308793306365,392.22832062334766
77,387.9352332458275,380.4188166036725,382.84599434553337,391.4323588055623,395.3741590019664
78,372.089064820194,389.7818565183678,390.3515474192096,387.0628072090563,383.7097594591292
79,384.21638466250533,385.80014029257006,378.3312710044648,376.7820968445435,370.2314293381106
80,378.1757465942743,377.28999865844213,376.37435539466134,369.800431053823,388.36800489950963
81,374.910466553101,380.3474148640383,367.9990390409499,379.65472594171234,375.56437807380877
82,371.92950906741515,372.7828134192498,369.7265293057238,380.64874819783375,368.6287411539503
83,359.4551808165366,371.06086413917575,363.5699209195322,361.08421689979446,360.87900365697834
84,364.4398842295192,356.487107429248,361.75674276051615,359.19842821526845,367.8349607185518
85,358.05647911048095,370.51466754398626,357.24490689165754,363.57864813852905,361.94135510461876
86,366.3986989456795,368.36912584632137,359.3435938309221,358.15000724209176,370.51993873931787
87,360.83994450292556,354.60843817177914,368.44429180509326,367.39518093713843,363.32716190545796
88,356.79891927856943,349.3613323737129,362.30728237258313,350.6041448493456,353.1134679239981
89,355.92517166249274,353.23814614812477,356.8198575914759,351.02040680841816,357.07809352289104
90,355.1219176744453,343.3250266535863,352.14475208541535,351.9770160631548,345.74636890379924
91,353.88235199051906,349.2352621678873,342.22393166847684,349.294648612849,353.79336344732155
92,345.1492911447683,335.5955646448603,345.7335165953207,340.340436671698,336.67345577248466
93,343.3366201883975,343.310329891316,337.4808956432676,350.6402442699818,336.668527777592
94,341.4264668827328,343.3269631857812,337.3914475814358,335.4246492387202,344.7854243537242
95,327.29190458455446,328.6607515978176,327.47446743842875,332.06198111550384,330.9338204165223
96,333.271182179949,330.21675470828126,344.1941445304661,341.49758246160957,333.21571659770774
97,335.0132810735217,325.36443672687005,325.0738479375447,333.39616285228567,332.85105324053154
98,331.91401026922523,325.44916430205757,332.17621548435505,326.64931298096576,317.6794485835634
99,314.55337110942634,332.7911831322757,316.6022309830222,326.2223416190296,334.8262272255394
100,331.2171111597114,338.1245589291149,343.6450163464262,327.0249359417195,341.3983839506072
101,333.0536269837364,347.3664821096794,336.1158852489067,339.0215136343121,334.99464538264414
102,345.95306285350114,348.3095760832732,347.1648422351221,348.3491568973665,353.32481269224274
103,344.018693241552,358.2741446582789,343.1956075546491,356.558296136765,354.56269185924714
104,351.53418465195796,353.2025368057084,358.7263930380779,363.38207025267917,349.6852914700353
105,366.93234685096786,362.922939461395,370.2594003421008,351.2470996704187,360.10223202808584
106,369.9645696579191,361.1832648285022,368.11298276622364,362.7887533695349,375.43554570801285
107,371.30475479610504,375.3157183270061,361.0180997819467,381.8104608291364,372.48017495487
108,383.16929329292105,375.20143941251706,376.75337795085414,379.90827970082506,372.15548165278466
109,374.0779769424737,374.79157860486515,388.8441488187533,378.7134371840415,383.64903414345935
110,383.04006531787905,394.4171432919866,378.66632135141475,382.8941486566213,374.82451038925564
111,394.03650280449517,385.28879022632856,391.95576405061496,386.55456740449057,385.9219001061481
112,381.7105705746358,386.64978685140443,390.43187813091174,383.1641397652767,391.6786991230534
113,398.6027650521232,399.31075987068857,390.04705795473916,402.84296899710193,397.82030884924023
114,395.97564099672746,391.4317165408434,397.7491371973433,407.84902157779527,402.42894983532307
115,405.9627974291175,395.6284983387104,394.7141297533854,390.83805285981026,393.275500600923
116,403.5934854765394,413.3876610450062,403.2802408064145,415.21519072886025,409.0125749156128
117,407.26073976872783,417.8165021584044,405.4995078232904,402.0949350817684,419.65176018548897
118,414.2811643335235,418.86746811781484,408.87323537844117,415.7714099047574,413.274655694041
119,422.4938679724309,422.84626729239767,419.0195602241285,408.92338420836376,422.6200619727956
120,406.75702168819333,409.2933719323541,403.52576135352723,411.5942814366111,397.3093198955019
121,414.0308389552633,408.4339487509199,397.1190391357834,411.57280122375175,400.4651657681276
122,401.4116787410577,400.3031648019331,404.5879726244665,392.7895044394427,408.1922699606966
123,397.52377424353966,398.7840159810703,402.2182557566078,393.9723058807575,404.0925764182516
124,386.71419329108045,385.37686875087286,396.3908060706154,395.8317259969937,396.5178490632885
125,388.5288595564736,388.74556177331255,379.6001486129713,388.6961876192597,391.76361061755324
126,378.41181806940074,387.05039307618006,393.0878912371453,383.15989133198144,382.3118589700296
127,382.722566884514,378.4434134740273,387.7094958521828,381.0747956703549,390.41197958631216
128,373.89548683518643,389.781083433303,369.82514642278613,375.6127766797006,368.25796049054213
129,376.9824599956809,382.252195367722,378.1452365316527,382.05398331470144,370.25032742460695
130,381.155915207918,361.8480458817624,367.339719353443,363.62034089531016,373.1095810473028
131,371.3255805151293,364.10335263845957,377.24576112817965,376.54275989606913,377.4915722038317
132,360.7142760890887,359.7678090834189,366.23126707074124,365.57690575324057,363.26569360507966
133,360.8881586335652,364.11102585972793,363.8905636590859,363.0181208606506,367.8816111960728
134,362.8483684770413,362.4720930976324,346.6284327189798,355.89401803597764,357.25928108778106
135,362.0355562878245,356.9571146832189,361.8431549390404,360.9008013623502,362.4334583438705
136,338.94219424475386,352.59485675391716,350.5076075486091,347.5278867991842,345.3128617421446
137,357.3283110132765,340.31341621414555,338.5709929643806,338.12162500898,339.50978587695937
138,335.95523599323735,340.9689955627461,344.1813603573781,345.64959999248174,346.0669281024056
139,351.7931543786133,335.0834152129459,345.38582577134196,344.6471297716104,342.6013808318498
140,325.49132798778834,333.1023539759251,344.5397773406339,333.4349295935387,328.0968802072336
141,344.059606402131,343.8353746756579,325.57508945956914,335.0394436056323,335.8917982053345
142,336.72221961682436,332.6731616159002,330.97488821585034,331.839050862334,331.20511463340847
143,316.879859256182,323.4232957251456,324.34092709033143,319.45113684855636,325.3705592131915
144,321.71412318534567,322.6601762674289,324.5737237739236,326.8802396217275,330.85915293052426
145,325.6722826975689,321.7269445368551,326.8797307508598,315.68750538520044,311.40469212041813
146,324.3788160778303,321.63195022681026,307.5214751976275,327.7669892348426,311.20371473923046
147,314.0411619516863,313.5535853345001,311.5248046344253,303.2333081343133,316.3348189130861
148,300.0669074678233,300.9603855560546,308.6426245929508,315.3747347340875,303.69525661445675
149,318.4127605204204,318.2920408790578,299.2965565001449,309.90806777306744,314.3863781450937
150,295.10431800347015,299.81067116432797,311.539174356634,296.0606251225523,297.58788741901924
151,310.19849229720967,301.48179730150525,290.00414434930417,305.3720953610777,295.99549115613166
152,300.29612680390767,298.1868764413165,293.4287817621789,292.0578444522107,293.7049985388823
153,283.66008240791643,284.22319979950333,293.6942094474929,289.0009458944333,302.22793015088683
154,285.32401804680177,297.01043266100254,283.5469571434056,300.14824976528354,292.0577119703577
155,282.71582878784454,286.8861668771815,290.116582686413,284.208280918154,277.4301480575579
156,285.51483945318876,291.04341113899216,281.5119258812465,274.8869782467671,296.08610441949986
157,288.15332661380256,287.7239653719016,289.87734765540057,286.7099385136656,285.3249606317184
158,274.9353012014029,267.7422710322008,275.69695890044466,271.0235195450594,274.9064465566674
159,276.1188016815198,267.7476353172958,270.0421220685286,274.2003687284039,283.13518428361203
160,279.7952927045257,264.98663508701566,273.35531773057284,267.96391263058644,263.6509079887916
161,269.39380672648866,265.1748984687633,272.14335288189943,279.2324693565121,274.6144723911036
162,271.1874087533471,276.98619892506,258.3809421412885,259.912700134384,256.1410416259028
163,264.48088266168776,254.4370999307613,258.4633534547104,255.25526769946066,270.58446065685035
164,247.50590141474973,251.4502280322401,255.68033421224817,267.7091727179058,247.52128191297004
165,260.60298953552683,264.3786101778818,249.39208041706826,254.83322050976625,250.72765835113344
166,259.7192563796711,253.40333817649702,259.2454354953484,246.2022390264261,252.40754098416923
167,253.7788653215068,243.92178220271933,253.90421898139485,257.78993171861987,249.0985718287372
168,245.80934476428038,244.45788152136802,234.4159615679994,236.6987884523777,240.60457997289683
169,238.7892617892729,242.89141801654867,251.1748362598753,242.43465135963075,253.70962461418495
170,246.63050617267587,248.6348496698134,243.50515436535602,247.7066191044101,238.92492129830924
171,227.7304850508501,226.79872860510497,234.60354959594684,233.3339254000037,228.65294171644854
172,241.80567087963547,238.8075624114159,234.25834760382028,235.49276927222667,239.60008242973691
173,218.57238427847062,231.41440886336156,236.0976256411763,234.22000132198679,221.226510106186
174,236.08771470062683,217.00700268467034,222.90187368210593,220.7426096880043,229.21711550248855
175,225.03668660925646,226.96608463045047,229.99910014744063,231.25214578191154,230.47067634845524
176,223.97673558161807,223.9773767546329,207.4870059838586,215.34559905018372,225.87936066493992
177,210.31453428398868,220.4849376034398,228.77562369514143,215.3171789571986,221.8560754565733
178,208.44088682069724,220.942182010148,203.20422364507408,224.09408820480058,205.11962710952903
179,220.5548788133744,206.75566913851006,207.1720615599736,209.34832191987525,212.04142977052004
180,210.02467635364272,208.82781574377432,212.87000464270739,204.48393916201044,205.2154222695705
181,204.01769224687237,210.18222228108814,203.09309150503995,203.49522625846785,212.8680392708766
182,194.14149278154306,196.16131397955766,207.711020746377,193.4302165622042,194.4362083969457
183,199.1551212489448,204.4832452470871,199.4460384720228,203.03607353760532,209.83566530659286
184,196.15643104400345,189.63216007644505,192.439820921623,193.4855979738762,195.72920943562514
185,199.60244165377864,192.14437070166557,184.52487542262608,202.1363943533078,182.99559513650186
186,185.34574469202573,182.22040539281073,201.2725976962969,185.024675357039,191.1592899280663
187,188.80510207673547,193.12445760060206,181.01319449939086,179.21751159755223,194.52781961158968
188,172.32437701734003,188.7016447396214,189.4385133083765,182.94783747953844,178.91879093462956
189,192.0793809443949,178.5845865493919,169.27966144616116,179.11420528302412,188.79747962433962
190,177.72340219382173,179.13668094769926,173.15882211553753,182.6880694747085,177.49654690051682
191,164.85171931920522,164.83817116664125,177.83680522600358,164.7871581641552,172.58812034189893
192,169.75118662410145,178.83994734227838,174.95455985377828,176.23687070657138,176.6611397414267
193,169.03901876097092,173.30719063659802,157.52605977549507,177.59876776029856,170.48774203996706
194,160.77698994282724,165.89488576596253,169.19213506697207,162.97819320904563,164.9378849182433
195,160.11550497848384,152.202032204963,161.1891870205724,153.98149886468846,165.74743774403385
196,167.70239690739723,154.80684006930923,153.97024589354518,166.79469462007555,154.49741942101733
197,152.44996444967794,152.09753762411984,167.07166715002896,160.60059291462653,152.92908446780552
198,161.1923482826616,163.6498672865085,148.1881693918901,152.51594570899294,158.46644322178068
199,137.2889386334228,149.19741396186552,153.22539388976728,153.2142754812809,154.28542190804865
